DATE,GVZCLS,VXGDXCLS,BAMLH0A0HYM2,sp500,gold_swing,gold_sc,gold_30
2012-06-12,0.46753777051857903,0.3287578947368421,0.6347746090156394,0.050833333333333335,1.0089664936290703,0.7757056817357231,0.772170218255408
2012-06-13,0.4891792568395264,0.34214736842105264,0.6356945722171113,-0.030999999999999847,1.0041853976127733,0.7834458070290012,0.7716219593804675
2012-06-14,0.4920375663536138,0.33414736842105264,0.6301747930082797,0.04739999999999933,0.9966028412600371,0.780543260044022,0.7708156963290843
2012-06-15,0.4683544303797469,0.3237052631578947,0.6292548298068078,0.04580000000000003,1.003082139004469,0.7871949302179329,0.7704286900644204
2012-06-18,0.421396488362597,0.2961684210526316,0.6264949402023919,0.006466666666666849,0.995072374499538,0.7815107757056817,0.7696466149045786
2012-06-19,0.4187423438138016,0.2891789473684211,0.6117755289788409,0.04400000000000015,0.9981578139392079,0.7863483540139806,0.7692837965314563
2012-06-20,0.40587995100040836,0.2775578947368421,0.6016559337626496,-0.007633333333333212,0.9890347490347491,0.7744962871586484,0.7686911931886897
2012-06-21,0.4301755818701511,0.30938947368421055,0.5998160073597056,-0.10060000000000022,0.98875,0.7653048883728805,0.7676954583202314
2012-06-22,0.41425071457737855,0.30753684210526316,0.5998160073597056,0.03169999999999997,0.9968163005412289,0.7573228841641874,0.7670988236622079
2012-06-25,0.41772151898734183,0.3201684210526316,0.6071757129714811,-0.07099999999999985,1.0006373486297004,0.7594997944029218,0.7668972578993623
2012-06-26,0.41792568395263374,0.31157894736842107,0.6044158233670653,0.02089999999999994,0.9954208116216643,0.7624023413879012,0.7665344395262398
2012-06-27,0.407513270722744,0.30913684210526315,0.5998160073597056,0.039533333333333,1.0038277511961722,0.7611929468108265,0.7663812495464769
2012-06-28,0.4197631686402613,0.31242105263157893,0.5998160073597056,-0.009366666666666485,0.9940998245893797,0.7539365793483782,0.7663812495464769
2012-06-29,0.39873417721518994,0.2918736842105263,0.5850965961361546,0.1104000000000004,1.0184772220452374,0.7732868925815737,0.7670585105096388
2012-07-02,0.39485504287464274,0.28336842105263155,0.5933762649494021,0.011166666666666363,0.997337509788567,0.7701424666811794,0.7677599593643422
2012-07-03,0.5151082074316048,0.3007157894736842,0.5878564857405704,0.028366666666666637,1.0055952751010258,0.7824782913673415,0.7687839134395987
2012-07-05,0.3866884442629645,0.2736,0.5887764489420424,-0.02146666666666685,0.9921138085665687,0.775947560651138,0.7690177297244999
2012-07-06,0.39730502245814625,0.28623157894736845,0.5924563017479302,-0.042999999999999546,0.9970158630438197,0.76772367752703,0.7689290407888477
2012-07-09,0.38873009391588403,0.29347368421052633,0.5924563017479302,-0.0074000000000000905,1.0025300442757747,0.7667561618653702,0.768969353941417
2012-07-10,0.4140465496120866,0.3056842105263158,0.5887764489420424,-0.036633333333333365,1.0004703668861712,0.7717146796313765,0.7697151472639463
2012-07-11,0.3924050632911392,0.30652631578947365,0.5860165593376265,-6.666666666660604e-05,1.0003171582619728,0.7628860992187311,0.7698522119826815
2012-07-12,0.39424254797876684,0.30829473684210523,0.5896964121435143,-0.02230000000000018,0.9940913446183328,0.7528481242290109,0.7696385522740649
2012-07-13,0.37811351572070234,0.2909473684210526,0.5896964121435143,0.07339999999999994,1.0104496516782775,0.7718356190890839,0.7698965564505075
2012-07-16,0.36810943242139654,0.2967578947368421,0.5878564857405704,-0.010466666666666243,1.0036300505050506,0.7690540115618121,0.7706987881866337
2012-07-17,0.36137198856676195,0.2928842105263158,0.5850965961361546,0.033433333333333246,0.9938871473354232,0.7668771013230776,0.7711382015496375
2012-07-18,0.35422621478154354,0.2895157894736842,0.5823367065317387,0.030366666666666334,0.9973092750870529,0.7620395230147787,0.7706423497730369
